DiveNum Depth Oxy Temp Count SqYear SqMonth 
625.2	615.7000	0.200	4.895	   1	2003	10
625.2	1913.6999	1.440	2.169	   1	2003	10
626.2	309.3000	1.290	7.932	   1	2003	10
626.2	317.8000	1.220	7.789	   1	2003	10
626.2	340.6000	1.150	7.649	   1	2003	10
626.2	419.8000	0.870	6.751	   1	2003	10
626.2	426.6000	0.900	6.513	   5	2003	10
626.2	426.6000	0.900	6.513	   5	2003	10
626.2	430.6000	0.940	6.468	   5	2003	10
626.2	430.6000	0.940	6.468	   5	2003	10
626.2	440.6000	0.850	6.430	   1	2003	10
626.2	442.0000	0.810	6.433	   1	2003	10
626.2	454.6000	0.710	6.346	   8	2003	10
626.2	458.2000	0.690	6.292	   1	2003	10
626.2	469.5000	0.650	6.281	   8	2003	10
626.2	473.4000	0.630	6.205	   2	2003	10
626.2	481.5000	0.630	6.142	   1	2003	10
626.2	491.7000	0.570	6.096	   1	2003	10
626.2	492.3000	0.570	6.093	   1	2003	10
626.2	498.4000	0.560	6.088	   6	2003	10
626.2	501.3000	0.550	6.084	   1	2003	10
626.2	505.3000	0.550	6.083	   1	2003	10
626.2	507.0000	0.550	6.078	   1	2003	10
626.2	512.1000	0.540	6.011	   1	2003	10
626.2	516.7000	0.510	5.994	   5	2003	10
626.2	522.2000	0.500	5.911	   2	2003	10
626.2	522.9000	0.500	5.898	   1	2003	10
626.2	526.9000	0.490	5.890	   2	2003	10
626.2	533.8000	0.480	5.871	   1	2003	10
626.2	539.6000	0.480	5.844	   3	2003	10
626.2	572.7000	0.420	5.592	   1	2003	10
626.2	575.5000	0.410	5.588	   1	2003	10
626.2	580.3000	0.400	5.572	   4	2003	10
626.2	589.2000	0.390	5.537	   3	2003	10
626.2	589.8000	0.390	5.537	   1	2003	10
626.2	608.2000	0.360	5.469	   1	2003	10
626.2	611.8000	0.350	5.464	   1	2003	10
626.2	621.4000	0.350	5.461	   6	2003	10
